"id","title","year","language","authors"
"nyp.33433034393193","The life and strange surprising adventures of Robinson Crusoe, of York, mariner. As related by himself. By Daniel Defoe. Written in Pitman's phonography by J. Herbert Ford ...","1888","eng","Defoe, Daniel 1661?-1731; Ford, J. Herbert (James Herbert)"
"mdp.39015078550541","The life and surprising adventures of Robinson Crusoe, of York, mariner: who lived eight-and-twenty years, all alone on an uninhabited island, on the coast of America, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself ...","1820","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550301","The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. Written by himself ...","1828","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550129","The life and surprising adventures of Robinson Crusoe, of York, mariner; who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself: with an account how he was at last strangely delivered by pirates. Written by himself ...","1832","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078551218","Life and adventures of Robinson Crusoe. By Daniel De Foe. Including a memoir of the author, and an essay on his writings.","1861","eng","Defoe, Daniel 1661?-1731; Browne, Hablot Knight 1815-1882 illus"
"mdp.39015078552307","The life and adventures of Robinson Crusoe. By Daniel De Foe. With a life of the author.","1868","eng","Defoe, Daniel 1661?-1731; Ballantyne, John 1774-1821"
"mdp.39015078558098","Aventures de Robinson Cruso?, avec 20. grav. et notes ...","1811","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"uc1.b4587800","Funeral oration on the death of Joseph Scaliger; by Daniel Hensius, delivered in the Hall of theology of the University of Leyden, immediately after the obsequies, 25 January, 1609. Tr. into English for the first time, from the first ed., ex officina Plantiana Raphelengii, MDCVIIII, by George W. Robinson ...","1915","eng","Heinsius, Daniel 1580-1655; Robinson, George Washington"
"inu.30000041603246","The life and adventures of Robinson Crusoe; with a biographical account of Defoe.","1863","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078556910","Robinson Crusoe, hans liv og forunderlige skaebne fortalt af Daniel Defoe; paa dansk ved Aslaug Mikkelsen ...","1909","dan","Defoe, Daniel 1661?-1731; M?ller, Aslaug (Mikkelsen) 1876- tr"
"mdp.39015078551465","The life and surprising adventures of Robinson Crusoe, of York, mariner. By Daniel De Foe.","1845","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078553644","Robinson Crusoe ... [Edited by George A. Aitken with illustrations by J.B. Yeats]","1899","eng","Defoe, Daniel 1661?-1731; Aitken, George Atherton 1860-1917 ed"
"mdp.39015078554972","Robinson Crusoe, by Daniel Defoe ...","1899","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550376","The life and adventures of Robinson Crusoe. : Embellished with engravings from designs / by Thomas Stothard ...","1820","eng","Defoe, Daniel 1661?-1731; Heath, Charles 1785-1848 engr; Stothard, Thomas 1755-1834 illus"
"mdp.39015078552554","The life and surprising adventures of Robinson Crusoe, by Daniel Defoe. F?r den schul- und privatgebrauch eingerichtet und erkl?rt von dr Heinrich Loewe ...","1882","eng","Defoe, Daniel 1661?-1731; Loewe, Heinrich ed"
"mdp.39015078552315","Robinson Crusoe, edited after the original editions with a biographical introduction by Henry Kingsley ...","1868","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078553404","The life and strange surprising adventures of Robinson Crusoe of York, mariner, as related by himself, by Daniel Defoe. With one hundred and twenty original illustrations by Walter Paget.","1896","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078551226","The life and adventures of Robinson Crusoe : with a biographical account of Defoe. / Illustrated with eight characteristic engravings by Orr.","1860","eng","Defoe, Daniel 1661?-1731; Evans, G. G. (George G.) publisher; Dayton, Hiram; Orr, Nathaniel engraver"
"mdp.39015078550137","The life and surprising adventures of Robinson Crusoe, of York, mariner; who lived eight and twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque; with an account of his travels round three parts of the globe. Written by himself.","1833","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078553628","The life and adventures of Robinson Crusoe, by Daniel Defoe; with sixteen illustrations by C.E. Brock.","1899","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078552539","The life and adventures of Robinson Crusoe, mariner, of Hull, by Daniel Defoe, with biographical memoir and illustrative notes ... With eight etchings by M. Mouilleron and portrait by L. Flameng.","1883","eng","Defoe, Daniel 1661?-1731; Ballantyne, John 1774-1821"
"uc2.ark:/13960/t9n29sf2k","Robinson's progressive intellectual arithmetic : on the inductive plan; being a sequel to the progressive primary arithmetic ... / edited by Daniel W. Fish.","1877","eng","Robinson, Horatio N. (Horatio Nelson) 1806-1867; Fish, Daniel W. 1820-1899"
"mdp.39015078549147","The wonderful life, and surprising adventures, of that renowned hero, Robinson Crusoe; who lived twenty-eight years on an uninhabited island, which he afterwards colonised.","1794","eng","Defoe, Daniel 1661?-1731"
"mdp.39015074255939","The wonderful life and adventures of Robinson Crusoe, of York, mariner : written by himself / [Daniel Defoe].","1899","eng","Defoe, Daniel 1661?-1731"
"njp.32101068361409","Die wunderbaren schicksale Robinson's des ju?ngeren; eine geschichte fu?r kinder nach J.H. Campe und Daniel de Foe?'s Robinson ...","1862","ger","Defoe, Daniel 1661?-1731; Campe, Joachim Heinrich 1746-1818"
"mdp.39015078558080","La vie et les aventures de Robinson Cruso?, par Daniel Defoe; traduction rev. et corr. sur la belle ?dition donn?e par Stockdale en 1790, augment?e de la vie de l'auteur qui n'aviot pas encore paru;","1816","fre","Defoe, Daniel 1661?-1731"
"mdp.39015078559179","Robinson Crusoe.","1898","eng","Defoe, Daniel 1661?-1731; Defoe, Daniel 1661?-1731; McLoughlin Bros., inc pbl"
"mdp.39015078549386","The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight-and-twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last as strangely delivered by pirates. Written by himself.","1761","eng","Defoe, Daniel 1661?-1731"
"njp.32101072858010","The life and surprising adventures of Robinson Crusoe, of York, Mariner : who lived eight-and-twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque ; with an account of his travels round three parts of the globe. Written by himself.","1820","eng","Defoe, Daniel 1661?-1731"
"pst.000032538458","The life and adventures of Robinson Crusoe / By Daniel De Foe. With an autobiographical memoir of the author, and a life of Alexander Selkirk, by whose residence on the island of Juan Fernandez the work was suggested. Edited by Peter Walker.","1850","eng","Defoe, Daniel 1661?-1731; Howell, John 1788-1863"
"mdp.39015078556902","The Robinson Crusoe painting book ; a series of pictures in outline ... illustrating the important incidents in the well known story of Robinson Crusoe.","1914","eng","Prang Ccompany; Defoe, Daniel 1661?-1731"
"mdp.39015078552547","The life and adventures of Robinson Crusoe, mariner, of Hull, by Daniel Defoe, with biographical memoir and illustrative notes ... With eight etchings by M. Mouilleron and portrait by L. Flameng.","1883","eng","Defoe, Daniel 1661?-1731; Ballantyne, John 1774-1821"
"mdp.39015078555813","The wonderful life and adventures of Robinson Crusoe ...","1802","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078553636","Robinson Crusoe ... [Edited by George A. Aitken with illustrations by J.B. Yeats]","1899","eng","Defoe, Daniel 1661?-1731; Aitken, George Atherton 1860-1917 ed"
"mdp.39015078554949","Robinson Crusoe in words of one syllable. By Mary Godolphin [pseud.]. With coloured illustrations.","1868","eng","Defoe, Daniel 1661?-1731; Aikin, Lucy 1781-1864"
"mdp.39015078554709","Robinson Crusoe / by Daniel Defoe ; illustrated by Christopher Rule.","1926","eng","Defoe, Daniel 1661?-1731; Rule, Christopher"
"mdp.39015078558072","La vie et les aventures de Robinson Cruso?, par Daniel Defoe; traduction rev. et corr. sur la belle ?dition donn?e par Stockdale en 1790, augment?e de la vie de l'auteur qui n'aviot pas encore paru;","1816","fre","Defoe, Daniel 1661?-1731"
"loc.ark:/13960/t0bv8s369","Aventures de Robinson Cruso?, illustr?es par Gavarni.","1862","fre","Defoe, Daniel 1661?-1731; Gavarni, Paul 1804-1866 illus"
"mdp.39015078559161","Robinson Crusoe.","1897","eng","Defoe, Daniel 1661?-1731; Defoe, Daniel 1661?-1731; McLoughlin Bros., inc publisher"
"mdp.39015078550590","The life and surprising adventures of Robinson Crusoe, of York, mariner. With introductory verses by Bernard Barton, and illustrated with numerous engravings from drawings by George Cruikshank expressly designed for this edition ...","1831","eng","Defoe, Daniel 1661?-1731; Cruikshank, George 1792-1878 illus; Major, John 1782-1849"
"mdp.39015078550350","The history of Robinson Crusoe.","1823","eng","Defoe, Daniel 1661?-1731; Watson, David 1788-1867 printer"
"mdp.39015078551440","The life and surprising adventures of Robinson Crusoe, of York, mariner. Embellished with engravings.","1855","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078551200","The life and surprising adventures of Robinson Crusoe, by Daniel Defoe. Illustrated by C.A. Doyle.","1861","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550111","The life and most surprising adventures of Robinson Crusoe, of York, mariner. Embellished with elegant engravings.","1831","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078549592","The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last as strangely delivered by pirates. Written by himself.","1772","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078554956","The adventures of Robinson Crusoe / by Daniel Defoe ...","1909","eng","Defoe, Daniel 1661?-1731; Gallagher, Thomas former owner; Barse &amp; Hopkins (Firm) publisher"
"hvd.32044097038210","Robinson Crusoe for boys and girls / by Lida B. McMurry and Mary Hall Husted.","1897","eng","Defoe, Daniel 1661?-1731; Husted, Mary Hall; McMurry, Lida B. (Lida Brown) 1853-1942"
"coo.31924023405461","Serat lalampahanipun Robinson Crusoe?.","1881","jav","Dewall, A. F. von (Adolf Friedrich) 1834-1909; Defoe, Daniel 1661?-1731"
"mdp.39015078553867","Levensgeschiedenis en lotgevallen van Robinson Crusoe behelzende, onder andere ongehoorde uitkomsten, een verhaal van zijn agt-en-twintig jaarig verblijf op een onbewoond eiland, gelegen op de kust van America, bij den mond van de rivier Oronoque: alles door hem zelven beschreeven. Nieuwe verb. uit. Uit het engelsch vertaald, en met nieuwe plaaten, benevens een nette kaart van zijne omzwervinge verrijkt ...","1791","dut","Defoe, Daniel 1661?-1731"
"mdp.39015078559393","Robinson Crusoe's leben und abenteuer / Nach Daniel de Fo? der jugend erz?hlt von Fr. Hoffmann. Mit farbendruckbildern nach aquarellen von E. Hosang.","1899","ger","Defoe, Daniel 1661?-1731; Hoffmann, Franz 1814-1882"
"nyp.33433069103806","Key to Robinson's New university algebra : for teachers and private learners.","1862","eng","Fish, Daniel W. 1820-1899; Robinson, Horatio N. (Horatio Nelson) 1806-1867"
"mdp.39015078558064","Les aventures de Robinson Cruso? ...","1827","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"mdp.39015078551671","My Robinson Crusoe story book; re-told for the little ones by L.L. Weedon.","1899","eng","Defoe, Daniel 1661?-1731; Weedon, L. L. (Lucy L.)"
"mdp.39015078550582","The life and surprising adventures of Robinson Crusoe, of York, mariner. With introductory verses by Bernard Barton, and illustrated with numerous engravings from drawings by George Cruikshank expressly designed for this edition ...","1831","eng","Defoe, Daniel 1661?-1731; Cruikshank, George 1792-1878 illus; Major, John 1782-1849"
"mdp.39015078549121","The life and most surprizing adventures of Robinson Crusoe, of York, mariner. Containing a full and particular account how he lived twenty eight years in an uninhabited island on the coast of America ... with a true relation how he was at last miraculously preserved by pirates. Faithfully epitomized from the three volumes.","1805","eng","Defoe, Daniel 1661?-1731"
"hvd.32044097038202","Robinson Crusoe. By Lida B. McMurry and Mary Hall Husted.","1902","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078551432","The life and surprising adventures of Robinson Crusoe, of York, mariner. Embellished with engravings.","1855","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550343","The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived twenty-eight years in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoko. With an account of his deliverance, and his after surprising adventures.","1823","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078552521","The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. With twelve illustrations by Thomas Stothard, R.A., and a portrait of Daniel Defoe.","1883","eng","Defoe, Daniel 1661?-1731; Stothard, Thomas 1755-1834 illus"
"mdp.39015078550103","The life and surprising adventures of Robinson Crusoe, of York, mariner. / With introductory verses by Bernard Barton, and illustrated with numerous engravings from drawings by George Cruikshank expressly designed for this edition ...","1831","eng","Defoe, Daniel 1661?-1731; Cruikshank, George 1792-1878 illus; Major, John 1782-1849"
