htrc-id,pubcity,pubyear,title,oclc,language,hasText,latitude,longitude
None,TAIPEI ,1981,Robinson crusoe,818662225,en,,25.0375198,121.5636796
None,Sesto San Giovanni ,1935,Robinson Crusoe; avventure.,44776850,it,,45.5357218,9.2376549
mdp.39015078554584,Chicago,1922,The adventures of Robinson Crusoe / by Daniel Defoe.,2601387,eng,,41.8755546,-87.6244212
mdp.39015078550350,Woodstock VT,1823,The history of Robinson Crusoe.,63020849,eng,,43.6244967,-72.518794
None,New York ,1994,Robinson Crusoe.,731288449,en,,40.7306458,-73.9866136
None,Helsinki ,1965,Robinson Crusoe,58007260,fi,,60.1674086,24.9425683
None,Stockholm ,1961,Robinson Crusoe,62028481,sv,,59.3251172,18.0710935
None,Madrid  Buenos Aires ,1925,Robinson Crusoe,1024672807,es,,40.3916235,-3.653876
None,New york ,1719,Robinson Crusoe,815615941,en,,40.7306458,-73.9866136
None,BogotaÌ ,2014,Robinson Crusoe,914494728,es,,None,None
None,Barcelona ,1966,"Aventuras de Robinson Crusoe, Marino de York",433850971,es,,41.3828939,2.1774322
None,Newcastle upon Tyne ,1810,"The surprising life and most strange adventures of Robinson Crusoe, of York, mariner ...",614696285,en,,54.9770924,-1.6142059
None,New York ,1925,Defoe's Robinson Crusoe : Part I,14291919,en,,40.7306458,-73.9866136
mdp.39015078551135,London,1845,"The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe.",27085557,eng,,51.5073219,-0.1276474
None,Istanbul ,1977,Robinson Crusoe issiz adada,873270443,tr,,41.0096334,28.9651646
None,MeÌxico ,1983,Robinson Crusoe,651189697,es,,None,None
None,Raleigh ,1995,Robinson Crusoe,49293345,en,,35.7803977,-78.6390989
None,Farmington Hills ,2005,"The wonderful life, and most surprizing adventures of Robinson Crusoe, of York; mariner. Containing a full and particular account how he lived eight and twenty years in an un-inhabited island on the coast of America: ... Faithfully epitomized from the three volumes, and adorned with cutts",690359658,en,,42.4853125,-83.3771553
None,Boughton Monchelsea ,1998,"The surprising life and most strange adventures of Robinson Crusoe, of York, mariner : giving an account how he was cast on shore by shipwreck ...",499923628,en,,51.2321704,0.5302218
None,Harmondsworth enz ,1982,The life and adventures of Robinson Crusoe an introd. by A. Ross.,822845567,en,,None,None
None,Paris ,1967,"Robinson CrusoeÌ : [""Life and adventures of Robinson Crusoe""], d'apreÌ€s Daniel Defoe. Illustrations de Okley.",460081766,fr,,48.8566101,2.3514992
mdp.39015078550681,London,1820,"The life and surprising adventures of Robinson Crusoe of York, mariner; who lived eight-and-twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself.",2166685,eng,,51.5073219,-0.1276474
None,Newport ,1799,Travels of Robinson Crusoe,837428325,en,,51.5882332,-2.9974967
None,Paris ,1957,Robinson CrusoeÌ;,7234161,fr,,48.8566101,2.3514992
None,Paris ,1925,Aventures surprenantes de Robinson CrusoeÌ. Tome second,463713909,fr,,48.8566101,2.3514992
None,Reading ,1937,"Robinson Crusoe, travels and adventures.",656996,en,,51.456659,-0.9696512
None,KoÌˆln ,1935,Robinson Crusoe,501815358,en,,None,None
mdp.39015078550913,Philadelphia,1849,The life and adventures of Robinson Crusoe; by Daniel De Foe.,13393547,eng,,39.9524152,-75.1635755
None,Newport RI ,1799,Travels of Robinson Crusoe.,976528964,en,,41.4899827,-71.3137707
None,Harper Press ,2010,Robinson Crusoe.,612231547,en,,42.9310769,-72.2804912
None,London ,1900,Robinson Crusoe.,312739569,en,,51.5073219,-0.1276474
mdp.39015078549063,Paris,1801,"The life and most surprising adventures of Robinson Crusoe, of York, mariner; who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oronoko. With an account of his deliverance thence, and his after surprising adventures.",19675958,en,,48.8566101,2.3514992
mdp.39015078557462,Amsterdam,1905,"Robinson Crusoe's leven en zonderlinge lotgevallen door Daniel Defoe, uit het oorspronkelijk engelsch naverteld door P. Louwerse. (Met 70 fraaie houtgravuren en een plattegronds-kaartje)",23400063,dut,,52.3745403,4.89797550561798
mdp.39015078557058,Amsterdam,1770,"La vie et les avantures surprenantes de Robinson Crusoe, contenant, entre autres Ã©vÃ©nemens, le sÃ©jour qu'il a fait pendant vingt-huit ans dans une ile dÃ©serte situÃ©e sur la cÃ´te de l'AmÃ©rique, prÃ¨s l'embouchure de la grande riviÃ©re Oroonoque. Le tout Ã©crit par lui-mÃªme. Traduit de l'anglois ...",65872361,fr,,52.3745403,4.89797550561798
None,London ,2017,Robinson Crusoe,965736361,en,,51.5073219,-0.1276474
None,Sl ,2018,ROBINSON CRUSOE.,1028828699,en,,8.6400349,-11.8400269
None,Stuttgart ,1836,Robinson Crusoe's Leben und Abenteuer / 2.,311346944,de,,48.7784485,9.1800132
None,London ,1890,[The Life and surprising adventures of] Robinson Crusoe,254654779,en,,51.5073219,-0.1276474
None,New York ,2006,Robinson Crusoe,813206781,en,,40.7306458,-73.9866136
None,MeÌxico ,2011,Robinson Crusoe,800767902,es,,None,None
None,London ,1890,The life and adventures of Robinson Crusoe. Illustrated by Stanley Berkeley. [With an introduction by Thomas Archer.].,315552464,en,,51.5073219,-0.1276474
None,Newbury ,2016,Robinson Crusoe,975275226,en,,51.4020055,-1.3236425
None,Nelson  Sons  London ,1881,Robinson Crusoe. : [In verse. With coloured illustrations].,80143013,en,,None,None
mdp.39015078557678,Deventer,1823,"De kleine Robinson, of, De lotgevallen van Robinson CrusoÃ©. Tot nut en vermaak der jeugd. Naar den 5. druk uit het fransch van H. Lemaire.",23400348,dut,,52.24927325,6.17613063984559
None,Leipzig ,1857,Robinson Crusoe,246861324,,,51.3391827,12.3810549
None,Leiden ,1873,Het Leven en de lotgevallen van Robinson Crusoe ... Opnieuw uitgegeven door J.J.A. Goeverneur. Met 192 platen.,559892959,nl,,52.1518157,4.48110886662043
None,New York ,1903,Robinson Crusoe,10543271,en,,40.7306458,-73.9866136
None,Paris ,1994,Robinson Crusoe,689524862,fr,,48.8566101,2.3514992
None,New Haven ,1809,The Wonderful life and adventures of Robinson Crusoe. : Adorned with cuts.,1039187906,en,,41.3082138,-72.9250518
None,Racine ,1934,The story of Robinson Crusoe : retold from the story by Daniel Defoe.,46846437,en,,42.7260523,-87.7825242
None,London ,1972,Robinson Crusoe : Ed. with an introd. by J.D. Crowley,310572488,en,,51.5073219,-0.1276474
None,Stuttgart ,2018,Robinson Crusoe Buch + Audio-CD,1034581423,de,,48.7784485,9.1800132
None,London ,1907,Robinson Crusoe,30647765,en,,51.5073219,-0.1276474
None,London ,2008,"The life and strange surprizing adventures of Robinson Crusoe of York, mariner : who lived eight and twenty years all alone on an uninhabited island on the coast of America near the mouth of the great river of Orronoque having been cast on shore by shipwreck wherein all the men perished but himself with an account how he was at last as strangely deliver'd by pyrates",229356813,en,,51.5073219,-0.1276474
None,Mineola ,1998,Robinson Crusoe,962871215,en,,40.7492678,-73.6406845
mdp.39015078550392,London,1820,"The life and surprising adventures of Robinson Crusoe, of York, mariner: with an account of his travels round three parts of the globe. Written by himself.",67409635,eng,,51.5073219,-0.1276474
None,London ,1820,"The life and surprising adventures of Robinson Crusoe : of York, mariner: who lived eight and twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself.",911788856,en,,51.5073219,-0.1276474
mdp.39015078556399,New York,1908,"The life and adventures of Robinson Crusoe of York, mariner : adapted from the original in words of one syllable / [Mary A. Schwacofer].",174205545,eng,,40.7306458,-73.9866136
None,London ,1974,"The life and strange surprising adventures of Robinson Crusoe of York, mariner 1",830911350,en,,51.5073219,-0.1276474
None,Paderborn ,1946,Robinson Crusoe,73312376,de,,51.71895955,8.76486977817756
mdp.39015078559559,Paris,1877,Ã‰tranges aventures de Robinson Crusoe,19962444,fre,,48.8566101,2.3514992
None,Zagreb ,1968,Robinson Crusoe.,63025669,mul,,45.813177,15.977048
None,Berlin  Weimar ,1976,Robinson Crusoe : 1. u 2. Teil/ Daniel Defoe.[Aus d. Engl. uÌˆbers. von Lore KruÌˆger. Mit e. Nachw. von Robert Weimann}.,246117429,de,,None,None
hvd.hwjv3h,Brussels,1837,Les aventures de Robinson CrusoÃ© traduites de l'anglais de Daniel De Foe. OrnÃ©es de huit vignettes gravÃ©es d'aprÃ¨s les dessins de m.de Sainson ...,23401394,fre,,50.8465573,4.351697
None,Boston ,1757,"The Life of Robinson Crusoe, of York, mariner.",456907959,en,,42.3604823,-71.0595678
None,KrakoÌw ,2004,Przypadki Robinsona Kruzoe,831148474,pl,,None,None
None,Dortmund ,1979,Robinson Crusoe,74478060,de,,51.5142273,7.4652789
None,Istanbul ,1980,Robinson Crusoe,45436341,tr,,41.0096334,28.9651646
None,Madrid ,1988,Robinson Crusoe,938548041,es,,40.4167047,-3.7035825
None,Paulton ,1984,Robinson Crusoe,1022992250,en,,51.3053936,-2.5051521
None,Sl ,2009,Robinson Crusoe,871482744,en,,8.6400349,-11.8400269
None,London ,1974,The life and strange surprizing adventures of Robinson Crusoe. 1,918553269,en,,51.5073219,-0.1276474
None,Tiel ,1840,Robinson CrusoeÌˆ op nieuw verteld voor Hollandsche jongens.,921139067,nl,,51.89242535,5.43043817413793
None,New ,1941,Robinson Crusoe,838094860,en,,55.9329756,-3.0906951
None,New York ,1964,Robinson Crusoe,851048403,en,,40.7306458,-73.9866136
None,Garden City ,1973,Robinson Crusoe,906612816,en,,37.9716898,-100.8726618
None,Barcelona ,1988,Robinson Crusoe,970555929,en,,41.3828939,2.1774322
None,Brusel ,1982,Robinson Crusoe,85562800,fr,,49.124118,8.5980244
None,PeÌcs ,2011,Robinson Crusoe,922846946,hu,,51.5468489,9.8843379
None,Berlin ,1964,Robinson Crusoe,917757619,de,,52.5170365,13.3888599
None,London ,1850,"The adventures of Robinson Crusoe : Embellished with numerous engravings after designs by J.J. Grandville, John Procter and others.",162755178,en,,51.5073219,-0.1276474
None,London ,1871,Robinson Crusoe : with scenic effects.,630503574,en,,51.5073219,-0.1276474
None,Wilmington Del ,1796,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner. : Containing a full and particular account how he lived twenty eight years in an uninhabited island on the coast of America: how his ship was lost in a storm and all his and all his companions drowned ; and how he was cast upon the shore by the wreck: with a true relation how he was at last miraculously preserved by pirates.",173810384,en,,39.7459468,-75.546589
None,Barcelona ,1981,Robinson Crusoe,971677990,es,,41.3828939,2.1774322
None,London ,1761,"The life and strange surprising adventures of Robinson Crusoe; of York, mariner: who lived eight-and-twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque ... With an account how he was at last as strangely delivered by pirates.",977409067,en,,51.5073219,-0.1276474
None,New York ,1869,Robinson Crusoe.,905333770,en,,40.7306458,-73.9866136
None,Anncona Media AB ,2015,Robinson Crusoe - Written Anew for Children,942662770,en,,None,None
None,Berlin ,2009,Robinson Crusoe : HoÌˆrspiel fuÌˆr Kinder ab 6,311069592,de,,52.5170365,13.3888599
None,Edinburgh ,1875,The life of Robinson Crusoe.,702359979,en,,55.9496416,-3.1902352
None,London  New York ,2016,The life and strange surprizing adventures of Robinson Crusoe (1719),965623955,en,,59.3795917,13.5044839
None,New York ,1904,Robinson Crusoe.,606142617,en,,40.7306458,-73.9866136
None,Bilbao ,1979,Robinson Crusoe,431525468,es,,43.2630051,-2.9349915
None,London ,1884,[Robinson Crusoe in words of one syllable. By Mary Godolphin. [With plates.]].,559898685,en,,51.5073219,-0.1276474
None,New York ,1905,Robinson Crusoe.,551371808,en,,40.7306458,-73.9866136
mdp.39015078553545,Philadelphia,1891,The life and adventures of Robinson Crusoe. / By Daniel Defoe. ; Illustrated with etchings by M. Mouilleron; portrait by L. Flaming [i.e. Flameng]; and with engravings after designs by T. Stothard ...,29395433,eng,,39.9524152,-75.1635755
None,Ware ,1994,Robinson Crusoe,1036847607,en,,51.8103288,-0.0328751
None,Phillipsburg ,2002,Robinson Crusoe,50244134,en,,40.6937099,-75.1901761
None,London ,1770,[The life and most surprising adventures of Robinson Crusoe ... The ninth edition.].,559894550,en,,51.5073219,-0.1276474
hvd.hw21jb,Philadelphia,1891,The life and adventures of Robinson Crusoe. / By Daniel Defoe. ; Illustrated with etchings by M. Mouilleron; portrait by L. Flaming [i.e. Flameng]; and with engravings after designs by T. Stothard ...,29395433,eng,,39.9524152,-75.1635755
None,Sl ,2016,"WONDERFUL LIFE, AND MOST SURPRISING ADVENTURES OF ROBINSON CRUSOE, OF YORK, MARINER : containing a... full and particular account, how he lived eight an.",983047799,en,,8.6400349,-11.8400269
None,Barcelona ,1997,Robinson Crusoe,807632023,es,,41.3828939,2.1774322
None,Boston ,1784,"The Wonderful life, and surprising adventures of that renowned hero, Robinson Crusoe : who lived twenty-eight years on an uninhabited island,",977600489,en,,42.3604823,-71.0595678
mdp.39015078550640,London,1820,The life and adventures of Robinson Crusoe. Embellished with engravings from designs by Thomas Stothard ...,63956309,eng,,51.5073219,-0.1276474
uva.x000675193,London,1866,"Robinson Crusoe, edited after the original editions by J.W. Clark ...",18429358,eng,,51.5073219,-0.1276474
None,London ,1988,Robinson Crusoe,434297122,en,,51.5073219,-0.1276474
None,Santiago ,1988,Robinson Crusoe,503238949,es,,-33.4377968,-70.6504451
None,Whitefish ,2007,"The farther adventures of Robinson Crusoe : being the second and last part of his life, and of the strange, surprising account of his travels round three parts of the globe",156829704,en,,48.4107966,-114.3346265
hvd.32044018697409,London,1895,"The life & strange surprising adventures of Robinson Crusoe of York, mariner / Edited by George A. Aitken. With illustrations by J.B. Yeats.",78281572,eng,,51.5073219,-0.1276474
None,Colombia ,1985,Robinson Crusoe,55247530,es,,2.8894434,-73.783892
None,Berlin ,2013,Robinson Crusoe,840902793,de,,52.5170365,13.3888599
None,Frankfurt ,1981,Robinson Crusoe,256166382,,,50.1106444,8.6820917
mdp.39015078556050,Avignon,1793,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant son retour dans son isle, ses autres nouveaux voyages, & ses rÃ©flexions: traduit de l'anglois.",23646787,fr,,43.9493143,4.8060329
None,London ,"21, ","he wonderful life and most surprizing adventures of Robinson Crusoe, of York, mariner: containing a full and particular account of the loss of his ship in a storm, when all his Companions were drowned, and he only escaped by being cast on Shore by the Wreck. Also, of the extraordinary Manner in which he lived Eight and Twenty Years in an uninhabited Island on the Coast of America. With A true Relation how he was at last miraculously delivered by Pirates. Faithfully abridged from the three volumes, and adorned with an entire new set of cuts, illustrative of the most remarkable Stories, from Drawings done on Purpose for this Work",723452547,en,,51.5073219,-0.1276474
None,OsnabruÌˆck ,1976,The life and strange surprising adventures of Robinson Crusoe,2908682,en,,None,None
None,Place of publication not identified ,2012,"Life and surprising adventures of robinson crusoe, of york, mariner, with a.",933718574,en,,None,None
nnc1.cu58509402,Paris,1813,"Robinson CrusoeÌˆus, tr. into the Latin by F.J. Goffaux.",27398207,lat,,48.8566101,2.3514992
uc2.ark:/13960/t5fb5bm6n,Philadelphia,1873,"The life and strange surprising adventures of Robinson Crusoe of York, mariner. As related by himself. By Daniel De Foe. With an autobiographical memoir of the author, and a life of Alexander Selkirk, by whose residence on the island of Juan Fernandez the work was suggested ...",2915112,eng,,39.9524152,-75.1635755
None,Philadelphia ,1925,Robinson Crusoe,607835523,en,,39.9524152,-75.1635755
mdp.39015074252175,London,1910,The life and surprising adventures of Robinson Crusoe / by Daniel Defoe ; with eight illustrations in color by John Williamson.,234361879,eng,,51.5073219,-0.1276474
None,Dublin ,1774,"The life and most surprizing adventures of Robinson Crusoe : of York, mariner. Containing a full and particular account how he lived eight and twenty years in an uninhabited island on the coast of America: ... Faithfully epitomized from the three volumes and adorned with cuts ...",228761249,en,,53.3497645,-6.2602732
